Facility,Day,Date,Time,Activity,Month,Temp,Rain,Sun,People
City,Saturday,12,12,Gym,Oct,13.8,0,2630,27
City,Saturday,12,12,Gym,Oct,13.8,0,2630,27
City,Saturday,12,12,Gym,Oct,13.8,0,2630,27
City,Saturday,12,12,Gym,Oct,13.8,0,2630,27
City,Saturday,12,12,Gym,Oct,13.8,0,2630,27
City,Saturday,12,12,Gym,Oct,13.8,0,2630,27
City,Saturday,12,12,Gym,Oct,13.8,0,2630,27
City,Saturday,12,12,Gym,Oct,13.8,0,2630,27
City,Saturday,12,12,Gym,Oct,13.8,0,2630,27
City,Saturday,12,13,Gym,Oct,14.6,0,3156,17
City,Saturday,12,13,Gym,Oct,14.6,0,3156,17
City,Saturday,12,13,Gym,Oct,14.6,0,3156,17
City,Saturday,12,13,BiljettGym - City,Oct,14.6,0,3156,17
City,Saturday,12,13,BiljettGym - City,Oct,14.6,0,3156,17
City,Saturday,12,13,Gym,Oct,14.6,0,3156,17
City,Saturday,12,13,Gym,Oct,14.6,0,3156,17
City,Saturday,12,13,Gym,Oct,14.6,0,3156,17
City,Saturday,12,13,Gym,Oct,14.6,0,3156,17
City,Saturday,12,13,Gym,Oct,14.6,0,3156,17
City,Saturday,12,13,Gym,Oct,14.6,0,3156,17
City,Saturday,12,13,Gym,Oct,14.6,0,3156,17
City,Saturday,12,13,Gym,Oct,14.6,0,3156,17
City,Saturday,12,13,Gym,Oct,14.6,0,3156,17
City,Saturday,12,13,Gym,Oct,14.6,0,3156,17
City,Saturday,12,13,Gym,Oct,14.6,0,3156,17
City,Saturday,12,13,Gym,Oct,14.6,0,3156,17
City,Saturday,12,14,Gym,Oct,13.4,0,732,16
City,Saturday,12,14,Gym,Oct,13.4,0,732,16
City,Saturday,12,14,Gym,Oct,13.4,0,732,16
City,Saturday,12,14,Gym,Oct,13.4,0,732,16
City,Saturday,12,14,Gym,Oct,13.4,0,732,16
City,Saturday,12,14,Gym,Oct,13.4,0,732,16
City,Saturday,12,14,BiljettGym - City,Oct,13.4,0,732,16
City,Saturday,12,14,Gym,Oct,13.4,0,732,16
City,Saturday,12,14,Gym,Oct,13.4,0,732,16
City,Saturday,12,14,Gym,Oct,13.4,0,732,16
City,Saturday,12,14,Gym,Oct,13.4,0,732,16
City,Saturday,12,14,Gym,Oct,13.4,0,732,16
City,Saturday,12,14,Gym,Oct,13.4,0,732,16
City,Saturday,12,14,Gym,Oct,13.4,0,732,16
City,Saturday,12,14,Gym,Oct,13.4,0,732,16
City,Saturday,12,14,Gym,Oct,13.4,0,732,16
City,Saturday,12,15,Gym,Oct,11.3,0.1,0,7
City,Saturday,12,15,Gym,Oct,11.3,0.1,0,7
City,Saturday,12,15,Gym,Oct,11.3,0.1,0,7
City,Saturday,12,15,Gym,Oct,11.3,0.1,0,7
City,Saturday,12,15,Gym,Oct,11.3,0.1,0,7
City,Saturday,12,15,Gym,Oct,11.3,0.1,0,7
City,Saturday,12,15,Gym,Oct,11.3,0.1,0,7
City,Sunday,13,10,BiljettGym - City,Oct,11.9,0,58,25
City,Sunday,13,10,BiljettGym - City,Oct,11.9,0,58,25
City,Sunday,13,10,BiljettGym - City,Oct,11.9,0,58,25
City,Sunday,13,10,BiljettGym - City,Oct,11.9,0,58,25
City,Sunday,13,10,BiljettGym - City,Oct,11.9,0,58,25
City,Sunday,13,10,BiljettGym - City,Oct,11.9,0,58,25
City,Sunday,13,10,BiljettGym - City,Oct,11.9,0,58,25
City,Sunday,13,10,BiljettGym - City,Oct,11.9,0,58,25
City,Sunday,13,10,BiljettGym - City,Oct,11.9,0,58,25
City,Sunday,13,10,BiljettGym - City,Oct,11.9,0,58,25
City,Sunday,13,10,BiljettGym - City,Oct,11.9,0,58,25
City,Sunday,13,10,BiljettGym - City,Oct,11.9,0,58,25
City,Sunday,13,10,BiljettGym - City,Oct,11.9,0,58,25
City,Sunday,13,10,BiljettGym - City,Oct,11.9,0,58,25
City,Sunday,13,10,BiljettGym - City,Oct,11.9,0,58,25
City,Sunday,13,10,BiljettGym - City,Oct,11.9,0,58,25
City,Sunday,13,10,BiljettGym - City,Oct,11.9,0,58,25
City,Sunday,13,10,BiljettGym - City,Oct,11.9,0,58,25
City,Sunday,13,10,BiljettGym - City,Oct,11.9,0,58,25
City,Sunday,13,10,BiljettGym - City,Oct,11.9,0,58,25
City,Sunday,13,10,BiljettGym - City,Oct,11.9,0,58,25
City,Sunday,13,10,BiljettGym - City,Oct,11.9,0,58,25
City,Sunday,13,10,BiljettGym - City,Oct,11.9,0,58,25
City,Sunday,13,10,BiljettGym - City,Oct,11.9,0,58,25
City,Sunday,13,10,BiljettGym - City,Oct,11.9,0,58,25
City,Sunday,13,11,BiljettGym - City,Oct,13.7,0,968,24
City,Sunday,13,11,BiljettGym - City,Oct,13.7,0,968,24
City,Sunday,13,11,BiljettGym - City,Oct,13.7,0,968,24
City,Sunday,13,11,BiljettGym - City,Oct,13.7,0,968,24
City,Sunday,13,11,BiljettGym - City,Oct,13.7,0,968,24
City,Sunday,13,11,BiljettGym - City,Oct,13.7,0,968,24
City,Sunday,13,11,BiljettGym - City,Oct,13.7,0,968,24
City,Sunday,13,11,BiljettGym - City,Oct,13.7,0,968,24
City,Sunday,13,11,BiljettGym - City,Oct,13.7,0,968,24
City,Sunday,13,11,BiljettGym - City,Oct,13.7,0,968,24
City,Sunday,13,11,BiljettGym - City,Oct,13.7,0,968,24
City,Sunday,13,11,BiljettGym - City,Oct,13.7,0,968,24
City,Sunday,13,11,BiljettGym - City,Oct,13.7,0,968,24
City,Sunday,13,11,BiljettGym - City,Oct,13.7,0,968,24
City,Sunday,13,11,BiljettGym - City,Oct,13.7,0,968,24
City,Sunday,13,11,BiljettGym - City,Oct,13.7,0,968,24
City,Sunday,13,11,BiljettGym - City,Oct,13.7,0,968,24
City,Sunday,13,11,BiljettGym - City,Oct,13.7,0,968,24
City,Sunday,13,11,BiljettGym - City,Oct,13.7,0,968,24
City,Sunday,13,11,BiljettGym - City,Oct,13.7,0,968,24
City,Sunday,13,11,BiljettGym - City,Oct,13.7,0,968,24
City,Sunday,13,11,BiljettGym - City,Oct,13.7,0,968,24
City,Sunday,13,11,BiljettGym - City,Oct,13.7,0,968,24
City,Sunday,13,11,BiljettGym - City,Oct,13.7,0,968,24
City,Sunday,13,12,Gym,Oct,14.1,0,2494,23
City,Sunday,13,12,Gym,Oct,14.1,0,2494,23
City,Sunday,13,12,Gym,Oct,14.1,0,2494,23
City,Sunday,13,12,Gym,Oct,14.1,0,2494,23
City,Sunday,13,12,Gym,Oct,14.1,0,2494,23
City,Sunday,13,12,Gym,Oct,14.1,0,2494,23
City,Sunday,13,12,Gym,Oct,14.1,0,2494,23
City,Sunday,13,12,Gym,Oct,14.1,0,2494,23
City,Sunday,13,12,Gym,Oct,14.1,0,2494,23
City,Sunday,13,12,Gym,Oct,14.1,0,2494,23
City,Sunday,13,12,Gym,Oct,14.1,0,2494,23
City,Sunday,13,12,Gym,Oct,14.1,0,2494,23
City,Sunday,13,12,Gym,Oct,14.1,0,2494,23
City,Sunday,13,12,Gym,Oct,14.1,0,2494,23
City,Sunday,13,12,Gym,Oct,14.1,0,2494,23
City,Sunday,13,12,Gym,Oct,14.1,0,2494,23
City,Sunday,13,12,BiljettGym - City,Oct,14.1,0,2494,23
City,Sunday,13,12,BiljettGym - City,Oct,14.1,0,2494,23
City,Sunday,13,12,Gym,Oct,14.1,0,2494,23
City,Sunday,13,12,Gym,Oct,14.1,0,2494,23
City,Sunday,13,12,Gym,Oct,14.1,0,2494,23
City,Sunday,13,12,Gym,Oct,14.1,0,2494,23
City,Sunday,13,12,Gym,Oct,14.1,0,2494,23
City,Sunday,13,13,Gym,Oct,13.6,0,3194,14
City,Sunday,13,13,Gym,Oct,13.6,0,3194,14
City,Sunday,13,13,Gym,Oct,13.6,0,3194,14
City,Sunday,13,13,Gym,Oct,13.6,0,3194,14
City,Sunday,13,13,Gym,Oct,13.6,0,3194,14
City,Sunday,13,13,Gym,Oct,13.6,0,3194,14
City,Sunday,13,13,Gym,Oct,13.6,0,3194,14
City,Sunday,13,13,Gym,Oct,13.6,0,3194,14
City,Sunday,13,13,Gym,Oct,13.6,0,3194,14
City,Sunday,13,13,Gym,Oct,13.6,0,3194,14
City,Sunday,13,13,Gym,Oct,13.6,0,3194,14
City,Sunday,13,13,Gym,Oct,13.6,0,3194,14
City,Sunday,13,13,Gym,Oct,13.6,0,3194,14
City,Sunday,13,13,Gym,Oct,13.6,0,3194,14
City,Sunday,13,14,Gym,Oct,12.7,0,3362,17
City,Sunday,13,14,Gym,Oct,12.7,0,3362,17
City,Sunday,13,14,Gym,Oct,12.7,0,3362,17
City,Sunday,13,14,Gym,Oct,12.7,0,3362,17
City,Sunday,13,14,Gym,Oct,12.7,0,3362,17
City,Sunday,13,14,Gym,Oct,12.7,0,3362,17
City,Sunday,13,14,Gym,Oct,12.7,0,3362,17
City,Sunday,13,14,Gym,Oct,12.7,0,3362,17
City,Sunday,13,14,Gym,Oct,12.7,0,3362,17
City,Sunday,13,14,Gym,Oct,12.7,0,3362,17
City,Sunday,13,14,Gym,Oct,12.7,0,3362,17
City,Sunday,13,14,Gym,Oct,12.7,0,3362,17
City,Sunday,13,14,Gym,Oct,12.7,0,3362,17
City,Sunday,13,14,Gym,Oct,12.7,0,3362,17
City,Sunday,13,14,Gym,Oct,12.7,0,3362,17
City,Sunday,13,14,Gym,Oct,12.7,0,3362,17
City,Sunday,13,14,Gym,Oct,12.7,0,3362,17
City,Sunday,13,15,Gym,Oct,11.8,0,280,18
City,Sunday,13,15,Gym,Oct,11.8,0,280,18
City,Sunday,13,15,Gym,Oct,11.8,0,280,18
City,Sunday,13,15,Gym,Oct,11.8,0,280,18
City,Sunday,13,15,Gym,Oct,11.8,0,280,18
City,Sunday,13,15,Gym,Oct,11.8,0,280,18
City,Sunday,13,15,Gym,Oct,11.8,0,280,18
City,Sunday,13,15,Gym,Oct,11.8,0,280,18
City,Sunday,13,15,Gym,Oct,11.8,0,280,18
City,Sunday,13,15,Gym,Oct,11.8,0,280,18
City,Sunday,13,15,Gym,Oct,11.8,0,280,18
City,Sunday,13,15,Gym,Oct,11.8,0,280,18
City,Sunday,13,15,Gym,Oct,11.8,0,280,18
City,Sunday,13,15,Gym,Oct,11.8,0,280,18
City,Sunday,13,15,Gym,Oct,11.8,0,280,18
City,Sunday,13,15,Gym,Oct,11.8,0,280,18
City,Sunday,13,15,Gym,Oct,11.8,0,280,18
City,Sunday,13,15,Gym,Oct,11.8,0,280,18
City,Sunday,13,16,Gym,Oct,10.3,0,0,16
City,Sunday,13,16,Gym,Oct,10.3,0,0,16
City,Sunday,13,16,Gym,Oct,10.3,0,0,16
City,Sunday,13,16,Gym,Oct,10.3,0,0,16
City,Sunday,13,16,Gym,Oct,10.3,0,0,16
City,Sunday,13,16,Gym,Oct,10.3,0,0,16
City,Sunday,13,16,Gym,Oct,10.3,0,0,16
City,Sunday,13,16,Gym,Oct,10.3,0,0,16
City,Sunday,13,16,BiljettGym - City,Oct,10.3,0,0,16
City,Sunday,13,16,Gym,Oct,10.3,0,0,16
City,Sunday,13,16,Gym,Oct,10.3,0,0,16
City,Sunday,13,16,Gym,Oct,10.3,0,0,16
City,Sunday,13,16,Gym,Oct,10.3,0,0,16
City,Sunday,13,16,Gym,Oct,10.3,0,0,16
City,Sunday,13,16,Gym,Oct,10.3,0,0,16
City,Sunday,13,16,BiljettGym - City,Oct,10.3,0,0,16
City,Sunday,13,17,Gym,Oct,10.8,0,0,35
City,Sunday,13,17,Gym,Oct,10.8,0,0,35
City,Sunday,13,17,Gym,Oct,10.8,0,0,35
City,Sunday,13,17,Gym,Oct,10.8,0,0,35
City,Sunday,13,17,Gym,Oct,10.8,0,0,35
City,Sunday,13,17,Gym,Oct,10.8,0,0,35
City,Sunday,13,17,Gym,Oct,10.8,0,0,35
City,Sunday,13,17,Gym,Oct,10.8,0,0,35
City,Sunday,13,17,Gym,Oct,10.8,0,0,35
City,Sunday,13,17,Gym,Oct,10.8,0,0,35
City,Sunday,13,17,Gym,Oct,10.8,0,0,35
City,Sunday,13,17,Gym,Oct,10.8,0,0,35
City,Sunday,13,17,Gym,Oct,10.8,0,0,35
City,Sunday,13,17,Gym,Oct,10.8,0,0,35
City,Sunday,13,17,BiljettGym - City,Oct,10.8,0,0,35
City,Sunday,13,17,BiljettGym - City,Oct,10.8,0,0,35
City,Sunday,13,17,BiljettGym - City,Oct,10.8,0,0,35
City,Sunday,13,17,BiljettGym - City,Oct,10.8,0,0,35
City,Sunday,13,17,BiljettGym - City,Oct,10.8,0,0,35
City,Sunday,13,17,BiljettGym - City,Oct,10.8,0,0,35
City,Sunday,13,17,BiljettGym - City,Oct,10.8,0,0,35
City,Sunday,13,17,BiljettGym - City,Oct,10.8,0,0,35
City,Sunday,13,17,BiljettGym - City,Oct,10.8,0,0,35
City,Sunday,13,17,BiljettGym - City,Oct,10.8,0,0,35
City,Sunday,13,17,BiljettGym - City,Oct,10.8,0,0,35
City,Sunday,13,17,BiljettGym - City,Oct,10.8,0,0,35
City,Sunday,13,17,BiljettGym - City,Oct,10.8,0,0,35
City,Sunday,13,17,BiljettGym - City,Oct,10.8,0,0,35
City,Sunday,13,17,BiljettGym - City,Oct,10.8,0,0,35
City,Sunday,13,17,BiljettGym - City,Oct,10.8,0,0,35
City,Sunday,13,17,BiljettGym - City,Oct,10.8,0,0,35
City,Sunday,13,17,BiljettGym - City,Oct,10.8,0,0,35
City,Sunday,13,17,BiljettGym - City,Oct,10.8,0,0,35
City,Sunday,13,17,BiljettGym - City,Oct,10.8,0,0,35
City,Sunday,13,17,BiljettGym - City,Oct,10.8,0,0,35
City,Sunday,13,18,BiljettGym - City,Oct,10.4,0,0,13
City,Sunday,13,18,Gym,Oct,10.4,0,0,13
City,Sunday,13,18,Gym,Oct,10.4,0,0,13
City,Sunday,13,18,Gym,Oct,10.4,0,0,13
City,Sunday,13,18,BiljettGym - City,Oct,10.4,0,0,13
City,Sunday,13,18,Gym,Oct,10.4,0,0,13
City,Sunday,13,18,BiljettGym - City,Oct,10.4,0,0,13
City,Sunday,13,18,Gym,Oct,10.4,0,0,13
City,Sunday,13,18,Gym,Oct,10.4,0,0,13
City,Sunday,13,18,Gym,Oct,10.4,0,0,13
City,Sunday,13,18,Gym,Oct,10.4,0,0,13
City,Sunday,13,18,Gym,Oct,10.4,0,0,13
City,Sunday,13,18,Gym,Oct,10.4,0,0,13
City,Sunday,13,19,Gym,Oct,9.9,0,0,10
City,Sunday,13,19,Gym,Oct,9.9,0,0,10
City,Sunday,13,19,Gym,Oct,9.9,0,0,10
City,Sunday,13,19,Gym,Oct,9.9,0,0,10
City,Sunday,13,19,Gym,Oct,9.9,0,0,10
City,Sunday,13,19,Gym,Oct,9.9,0,0,10
City,Sunday,13,19,Gym,Oct,9.9,0,0,10
City,Sunday,13,19,Gym,Oct,9.9,0,0,10
City,Sunday,13,19,Gym,Oct,9.9,0,0,10
City,Sunday,13,19,Gym,Oct,9.9,0,0,10
City,Sunday,13,20,Gym,Oct,9.6,0,0,3
City,Sunday,13,20,Gym,Oct,9.6,0,0,3
City,Sunday,13,20,Gym,Oct,9.6,0,0,3
City,Monday,14,05,Gym,Oct,8.3,0.7,0,2
City,Monday,14,05,Gym,Oct,8.3,0.7,0,2
City,Monday,14,06,Gym,Oct,8.8,0.1,0,13
City,Monday,14,06,Gym,Oct,8.8,0.1,0,13
City,Monday,14,06,Gym,Oct,8.8,0.1,0,13
City,Monday,14,06,Gym,Oct,8.8,0.1,0,13
City,Monday,14,06,Gym,Oct,8.8,0.1,0,13
City,Monday,14,06,Gym,Oct,8.8,0.1,0,13
City,Monday,14,06,Gym,Oct,8.8,0.1,0,13
City,Monday,14,06,Gym,Oct,8.8,0.1,0,13
City,Monday,14,06,Gym,Oct,8.8,0.1,0,13
City,Monday,14,06,Gym,Oct,8.8,0.1,0,13
City,Monday,14,06,Gym,Oct,8.8,0.1,0,13
City,Monday,14,06,Gym,Oct,8.8,0.1,0,13
City,Monday,14,06,Gym,Oct,8.8,0.1,0,13
City,Monday,14,07,Gym,Oct,9.2,0,0,15
City,Monday,14,07,Gym,Oct,9.2,0,0,15
City,Monday,14,07,Gym,Oct,9.2,0,0,15
City,Monday,14,07,Gym,Oct,9.2,0,0,15
City,Monday,14,07,Gym,Oct,9.2,0,0,15
City,Monday,14,07,Gym,Oct,9.2,0,0,15
City,Monday,14,07,Gym,Oct,9.2,0,0,15
City,Monday,14,07,Gym,Oct,9.2,0,0,15
City,Monday,14,07,Gym,Oct,9.2,0,0,15
City,Monday,14,07,Gym,Oct,9.2,0,0,15
City,Monday,14,07,Gym,Oct,9.2,0,0,15
City,Monday,14,07,Gym,Oct,9.2,0,0,15
City,Monday,14,07,Gym,Oct,9.2,0,0,15
City,Monday,14,07,Gym,Oct,9.2,0,0,15
City,Monday,14,07,Gym,Oct,9.2,0,0,15
City,Monday,14,08,Gym,Oct,9.4,1,0,19
City,Monday,14,08,Gym,Oct,9.4,1,0,19
City,Monday,14,08,Gym,Oct,9.4,1,0,19
City,Monday,14,08,Gym,Oct,9.4,1,0,19
City,Monday,14,08,Gym,Oct,9.4,1,0,19
City,Monday,14,08,Gym,Oct,9.4,1,0,19
City,Monday,14,08,Gym,Oct,9.4,1,0,19
City,Monday,14,08,Gym,Oct,9.4,1,0,19
City,Monday,14,08,Gym,Oct,9.4,1,0,19
City,Monday,14,08,Gym,Oct,9.4,1,0,19
City,Monday,14,08,Gym,Oct,9.4,1,0,19
City,Monday,14,08,Gym,Oct,9.4,1,0,19
City,Monday,14,08,Gym,Oct,9.4,1,0,19
City,Monday,14,08,Gym,Oct,9.4,1,0,19
City,Monday,14,08,Gym,Oct,9.4,1,0,19
City,Monday,14,08,Gym,Oct,9.4,1,0,19
City,Monday,14,08,Gym,Oct,9.4,1,0,19
City,Monday,14,08,Gym,Oct,9.4,1,0,19
City,Monday,14,08,Gym,Oct,9.4,1,0,19
City,Monday,14,09,Gym,Oct,9.3,0.6,0,28
City,Monday,14,09,Gym,Oct,9.3,0.6,0,28
City,Monday,14,09,Gym,Oct,9.3,0.6,0,28
City,Monday,14,09,Gym,Oct,9.3,0.6,0,28
City,Monday,14,09,Gym,Oct,9.3,0.6,0,28
City,Monday,14,09,BiljettGym - City,Oct,9.3,0.6,0,28
City,Monday,14,09,Gym,Oct,9.3,0.6,0,28
City,Monday,14,09,Gym,Oct,9.3,0.6,0,28
City,Monday,14,09,Gym,Oct,9.3,0.6,0,28
City,Monday,14,09,Gym,Oct,9.3,0.6,0,28
City,Monday,14,09,Gym,Oct,9.3,0.6,0,28
City,Monday,14,09,Gym,Oct,9.3,0.6,0,28
City,Monday,14,09,Gym,Oct,9.3,0.6,0,28
City,Monday,14,09,Gym,Oct,9.3,0.6,0,28
City,Monday,14,09,Gym,Oct,9.3,0.6,0,28
City,Monday,14,09,Gym,Oct,9.3,0.6,0,28
City,Monday,14,09,Gym,Oct,9.3,0.6,0,28
City,Monday,14,09,Gym,Oct,9.3,0.6,0,28
City,Monday,14,09,Gym,Oct,9.3,0.6,0,28
City,Monday,14,09,Gym,Oct,9.3,0.6,0,28
City,Monday,14,09,Gym,Oct,9.3,0.6,0,28
City,Monday,14,09,Gym,Oct,9.3,0.6,0,28
City,Monday,14,09,Gym,Oct,9.3,0.6,0,28
City,Monday,14,09,Gym,Oct,9.3,0.6,0,28
City,Monday,14,09,Gym,Oct,9.3,0.6,0,28
City,Monday,14,09,BiljettGym - City,Oct,9.3,0.6,0,28
City,Monday,14,09,BiljettGym - City,Oct,9.3,0.6,0,28
City,Monday,14,09,Gym,Oct,9.3,0.6,0,28
City,Monday,14,10,Gym,Oct,8.8,0.1,0,15
City,Monday,14,10,Gym,Oct,8.8,0.1,0,15
City,Monday,14,10,Gym,Oct,8.8,0.1,0,15
City,Monday,14,10,Gym,Oct,8.8,0.1,0,15
City,Monday,14,10,Gym,Oct,8.8,0.1,0,15
City,Monday,14,10,Gym,Oct,8.8,0.1,0,15
City,Monday,14,10,Gym,Oct,8.8,0.1,0,15
City,Monday,14,10,Gym,Oct,8.8,0.1,0,15
City,Monday,14,10,Gym,Oct,8.8,0.1,0,15
City,Monday,14,10,Gym,Oct,8.8,0.1,0,15
City,Monday,14,10,Gym,Oct,8.8,0.1,0,15
City,Monday,14,10,Gym,Oct,8.8,0.1,0,15
City,Monday,14,10,Gym,Oct,8.8,0.1,0,15
City,Monday,14,10,Gym,Oct,8.8,0.1,0,15
City,Monday,14,10,Gym,Oct,8.8,0.1,0,15
City,Monday,14,11,Gym,Oct,9.0,0.1,0,18
City,Monday,14,11,Gym,Oct,9.0,0.1,0,18
City,Monday,14,11,Gym,Oct,9.0,0.1,0,18
City,Monday,14,11,Gym,Oct,9.0,0.1,0,18
City,Monday,14,11,Gym,Oct,9.0,0.1,0,18
City,Monday,14,11,Gym,Oct,9.0,0.1,0,18
City,Monday,14,11,Gym,Oct,9.0,0.1,0,18
City,Monday,14,11,Gym,Oct,9.0,0.1,0,18
City,Monday,14,11,Gym,Oct,9.0,0.1,0,18
City,Monday,14,11,Gym,Oct,9.0,0.1,0,18
City,Monday,14,11,Gym,Oct,9.0,0.1,0,18
City,Monday,14,11,Gym,Oct,9.0,0.1,0,18
City,Monday,14,11,Gym,Oct,9.0,0.1,0,18
City,Monday,14,11,Gym,Oct,9.0,0.1,0,18
City,Monday,14,11,Gym,Oct,9.0,0.1,0,18
City,Monday,14,11,Gym,Oct,9.0,0.1,0,18
City,Monday,14,11,Gym,Oct,9.0,0.1,0,18
City,Monday,14,11,Gym,Oct,9.0,0.1,0,18
City,Monday,14,12,Gym,Oct,9.1,0,0,13
City,Monday,14,12,Gym,Oct,9.1,0,0,13
City,Monday,14,12,Gym,Oct,9.1,0,0,13
City,Monday,14,12,Gym,Oct,9.1,0,0,13
City,Monday,14,12,Gym,Oct,9.1,0,0,13
City,Monday,14,12,Gym,Oct,9.1,0,0,13
City,Monday,14,12,Gym,Oct,9.1,0,0,13
City,Monday,14,12,Gym,Oct,9.1,0,0,13
City,Monday,14,12,Gym,Oct,9.1,0,0,13
City,Monday,14,12,Gym,Oct,9.1,0,0,13
City,Monday,14,12,Gym,Oct,9.1,0,0,13
City,Monday,14,12,Gym,Oct,9.1,0,0,13
City,Monday,14,12,Gym,Oct,9.1,0,0,13
City,Monday,14,13,Gym,Oct,9.0,0,0,14
City,Monday,14,13,Gym,Oct,9.0,0,0,14
City,Monday,14,13,Gym,Oct,9.0,0,0,14
City,Monday,14,13,Gym,Oct,9.0,0,0,14
City,Monday,14,13,Gym,Oct,9.0,0,0,14
City,Monday,14,13,Gym,Oct,9.0,0,0,14
City,Monday,14,13,Gym,Oct,9.0,0,0,14
City,Monday,14,13,BiljettGym - City,Oct,9.0,0,0,14
City,Monday,14,13,Gym,Oct,9.0,0,0,14
City,Monday,14,13,Gym,Oct,9.0,0,0,14
City,Monday,14,13,Gym,Oct,9.0,0,0,14
City,Monday,14,13,Gym,Oct,9.0,0,0,14
City,Monday,14,13,BiljettGym - City,Oct,9.0,0,0,14
City,Monday,14,13,Gym,Oct,9.0,0,0,14
City,Monday,14,14,Gym,Oct,9.0,0,0,29
City,Monday,14,14,Gym,Oct,9.0,0,0,29
City,Monday,14,14,Gym,Oct,9.0,0,0,29
City,Monday,14,14,Gym,Oct,9.0,0,0,29
City,Monday,14,14,Gym,Oct,9.0,0,0,29
City,Monday,14,14,Gym,Oct,9.0,0,0,29
City,Monday,14,14,Gym,Oct,9.0,0,0,29
City,Monday,14,14,Gym,Oct,9.0,0,0,29
City,Monday,14,14,Gym,Oct,9.0,0,0,29
City,Monday,14,14,Gym,Oct,9.0,0,0,29
City,Monday,14,14,Gym,Oct,9.0,0,0,29
City,Monday,14,14,Gym,Oct,9.0,0,0,29
City,Monday,14,14,Gym,Oct,9.0,0,0,29
City,Monday,14,14,Gym,Oct,9.0,0,0,29
City,Monday,14,14,Gym,Oct,9.0,0,0,29
City,Monday,14,14,Gym,Oct,9.0,0,0,29
City,Monday,14,14,Gym,Oct,9.0,0,0,29
City,Monday,14,14,Gym,Oct,9.0,0,0,29
City,Monday,14,14,Gym,Oct,9.0,0,0,29
City,Monday,14,14,Gym,Oct,9.0,0,0,29
City,Monday,14,14,Gym,Oct,9.0,0,0,29
City,Monday,14,14,Gym,Oct,9.0,0,0,29
City,Monday,14,14,Gym,Oct,9.0,0,0,29
City,Monday,14,14,Gym,Oct,9.0,0,0,29
City,Monday,14,14,Gym,Oct,9.0,0,0,29
City,Monday,14,14,Gym,Oct,9.0,0,0,29
City,Monday,14,14,Gym,Oct,9.0,0,0,29
City,Monday,14,14,Gym,Oct,9.0,0,0,29
City,Monday,14,14,Gym,Oct,9.0,0,0,29
City,Monday,14,15,Gym,Oct,8.8,0,0,35
City,Monday,14,15,Gym,Oct,8.8,0,0,35
City,Monday,14,15,Gym,Oct,8.8,0,0,35
City,Monday,14,15,Gym,Oct,8.8,0,0,35
City,Monday,14,15,Gym,Oct,8.8,0,0,35
City,Monday,14,15,Gym,Oct,8.8,0,0,35
City,Monday,14,15,Gym,Oct,8.8,0,0,35
City,Monday,14,15,Gym,Oct,8.8,0,0,35
City,Monday,14,15,Gym,Oct,8.8,0,0,35
City,Monday,14,15,Gym,Oct,8.8,0,0,35
City,Monday,14,15,Gym,Oct,8.8,0,0,35
City,Monday,14,15,Gym,Oct,8.8,0,0,35
City,Monday,14,15,Gym,Oct,8.8,0,0,35
City,Monday,14,15,Gym,Oct,8.8,0,0,35
City,Monday,14,15,Gym,Oct,8.8,0,0,35
City,Monday,14,15,Gym,Oct,8.8,0,0,35
City,Monday,14,15,Gym,Oct,8.8,0,0,35
City,Monday,14,15,Gym,Oct,8.8,0,0,35
City,Monday,14,15,Gym,Oct,8.8,0,0,35
City,Monday,14,15,Gym,Oct,8.8,0,0,35
City,Monday,14,15,Gym,Oct,8.8,0,0,35
City,Monday,14,15,Gym,Oct,8.8,0,0,35
City,Monday,14,15,Gym,Oct,8.8,0,0,35
City,Monday,14,15,Gym,Oct,8.8,0,0,35
City,Monday,14,15,Gym,Oct,8.8,0,0,35
City,Monday,14,15,Gym,Oct,8.8,0,0,35
City,Monday,14,15,Gym,Oct,8.8,0,0,35
City,Monday,14,15,Gym,Oct,8.8,0,0,35
City,Monday,14,15,Gym,Oct,8.8,0,0,35
City,Monday,14,15,Gym,Oct,8.8,0,0,35
City,Monday,14,15,Gym,Oct,8.8,0,0,35
City,Monday,14,15,Gym,Oct,8.8,0,0,35
City,Monday,14,15,Gym,Oct,8.8,0,0,35
City,Monday,14,15,Gym,Oct,8.8,0,0,35
City,Monday,14,15,Gym,Oct,8.8,0,0,35
City,Monday,14,16,Gym,Oct,8.5,0,0,51
City,Monday,14,16,Gym,Oct,8.5,0,0,51
City,Monday,14,16,Gym,Oct,8.5,0,0,51
City,Monday,14,16,Gym,Oct,8.5,0,0,51
City,Monday,14,16,Gym,Oct,8.5,0,0,51
City,Monday,14,16,Gym,Oct,8.5,0,0,51
City,Monday,14,16,Gym,Oct,8.5,0,0,51
City,Monday,14,16,Gym,Oct,8.5,0,0,51
City,Monday,14,16,Gym,Oct,8.5,0,0,51
City,Monday,14,16,Gym,Oct,8.5,0,0,51
City,Monday,14,16,Gym,Oct,8.5,0,0,51
City,Monday,14,16,Gym,Oct,8.5,0,0,51
City,Monday,14,16,Gym,Oct,8.5,0,0,51
City,Monday,14,16,Gym,Oct,8.5,0,0,51
City,Monday,14,16,Gym,Oct,8.5,0,0,51
City,Monday,14,16,Gym,Oct,8.5,0,0,51
City,Monday,14,16,Gym,Oct,8.5,0,0,51
City,Monday,14,16,Gym,Oct,8.5,0,0,51
